@relation dataset2

@attribute neighbourhood numeric
@attribute price numeric
@attribute minimum_nights numeric
@attribute availability_365 numeric
@attribute room_type {'Private room','Entire home/apt','Shared room'}

@data
28,81,1,361,'Private room'
28,283,7,63,'Entire home/apt'
28,70,2,356,'Private room'
28,70,1,73,'Private room'
28,25,25,0,'Private room'
28,175,2,15,'Entire home/apt'
28,235,3,0,'Entire home/apt'
28,95,2,272,'Private room'
28,70,2,0,'Private room'
28,107,3,8,'Entire home/apt'
28,57,2,83,'Private room'
28,180,7,254,'Entire home/apt'
28,35,6,47,'Private room'
28,170,2,264,'Private room'
28,165,3,340,'Entire home/apt'
28,64,1,0,'Private room'
28,100,1,311,'Private room'
28,120,2,229,'Entire home/apt'
28,160,3,319,'Entire home/apt'
28,335,5,365,'Entire home/apt'
28,52,1,0,'Private room'
28,225,2,0,'Entire home/apt'
28,83,5,246,'Entire home/apt'
28,66,2,91,'Private room'
28,76,1,73,'Private room'
28,135,3,144,'Entire home/apt'
28,162,1,365,'Entire home/apt'
28,150,1,84,'Entire home/apt'
28,70,1,363,'Private room'
28,100,2,63,'Entire home/apt'
28,40,1,356,'Private room'
28,145,3,248,'Entire home/apt'
28,150,4,271,'Entire home/apt'
28,100,1,0,'Entire home/apt'
28,160,4,235,'Entire home/apt'
28,112,3,63,'Entire home/apt'
28,27,7,365,'Private room'
28,120,2,131,'Entire home/apt'
28,80,3,332,'Entire home/apt'
28,49,1,88,'Private room'
28,73,5,35,'Private room'
28,300,5,356,'Entire home/apt'
28,60,2,0,'Private room'
28,75,1,315,'Private room'
28,85,1,73,'Private room'
28,65,1,346,'Private room'
28,39,1,0,'Private room'
28,65,1,83,'Private room'
28,33,1,63,'Entire home/apt'
28,360,4,63,'Entire home/apt'
28,140,3,0,'Entire home/apt'
28,100,2,73,'Entire home/apt'
28,160,1,191,'Entire home/apt'
28,100,2,242,'Entire home/apt'
28,67,1,33,'Entire home/apt'
28,110,1,0,'Entire home/apt'
28,225,2,65,'Entire home/apt'
28,550,3,64,'Private room'
28,28,1,326,'Shared room'
28,120,1,238,'Entire home/apt'
28,115,1,324,'Private room'
28,123,6,31,'Entire home/apt'
28,79,2,70,'Private room'
28,38,2,32,'Private room'
28,28,1,349,'Shared room'
28,250,7,361,'Private room'
28,98,2,53,'Entire home/apt'
28,60,1,28,'Entire home/apt'
28,190,3,0,'Entire home/apt'
28,175,1,339,'Entire home/apt'
28,50,2,61,'Private room'
28,90,2,63,'Entire home/apt'
28,199,5,80,'Entire home/apt'
28,65,3,160,'Private room'
28,175,2,0,'Entire home/apt'
28,117,1,26,'Private room'
28,90,4,39,'Entire home/apt'
28,89,2,0,'Private room'
28,49,3,14,'Private room'
28,185,3,354,'Entire home/apt'
28,45,1,148,'Private room'
28,250,3,63,'Entire home/apt'
28,270,15,264,'Entire home/apt'
28,80,2,2,'Entire home/apt'
28,175,1,144,'Entire home/apt'
28,96,4,52,'Entire home/apt'
28,78,2,62,'Private room'
28,62,1,334,'Private room'
28,150,1,364,'Private room'
28,500,2,357,'Entire home/apt'
28,70,1,0,'Private room'
28,74,1,362,'Entire home/apt'
28,50,5,365,'Private room'
28,135,1,288,'Private room'
28,299,3,20,'Entire home/apt'
28,250,2,113,'Entire home/apt'
28,66,13,69,'Private room'
28,200,4,207,'Entire home/apt'
28,110,1,221,'Entire home/apt'
28,119,3,0,'Entire home/apt'
28,69,1,63,'Entire home/apt'
28,57,1,334,'Private room'
28,75,2,93,'Entire home/apt'
28,85,4,0,'Entire home/apt'
28,140,7,94,'Entire home/apt'
28,130,3,82,'Entire home/apt'
28,65,4,17,'Entire home/apt'
28,100,2,68,'Private room'
28,170,2,275,'Entire home/apt'
28,64,2,107,'Private room'
28,51,2,247,'Private room'
28,50,1,0,'Private room'
28,160,4,109,'Entire home/apt'
28,85,2,0,'Entire home/apt'
28,50,6,19,'Private room'
28,240,1,145,'Entire home/apt'
28,170,2,359,'Entire home/apt'
28,80,7,0,'Entire home/apt'
28,65,5,337,'Private room'
28,90,1,57,'Entire home/apt'
28,62,1,334,'Private room'
28,120,5,318,'Entire home/apt'
28,140,1,85,'Private room'
28,110,1,63,'Entire home/apt'
28,74,5,66,'Private room'
28,125,2,37,'Entire home/apt'
28,179,90,10,'Entire home/apt'
28,190,1,365,'Entire home/apt'
28,75,3,198,'Entire home/apt'
28,57,3,0,'Private room'
28,350,14,365,'Entire home/apt'
28,180,2,365,'Entire home/apt'
28,78,1,0,'Entire home/apt'
28,350,14,365,'Entire home/apt'
28,100,2,41,'Private room'
28,800,2,307,'Entire home/apt'
28,58,5,0,'Private room'
28,170,5,365,'Entire home/apt'
28,100,5,0,'Entire home/apt'
28,60,1,356,'Private room'
28,288,1,250,'Entire home/apt'
28,120,3,0,'Entire home/apt'
28,140,4,280,'Entire home/apt'
28,160,3,249,'Entire home/apt'
28,145,2,28,'Entire home/apt'
28,310,2,365,'Entire home/apt'
28,150,3,57,'Entire home/apt'
28,78,90,277,'Entire home/apt'
28,455,3,41,'Entire home/apt'
28,82,2,36,'Entire home/apt'
28,115,1,63,'Entire home/apt'
28,120,3,202,'Entire home/apt'
28,400,7,364,'Entire home/apt'
28,130,3,18,'Entire home/apt'
28,239,2,236,'Entire home/apt'
28,69,1,277,'Entire home/apt'
28,95,1,0,'Private room'
28,85,2,324,'Private room'
28,120,3,183,'Entire home/apt'
28,160,5,57,'Entire home/apt'
28,180,2,35,'Entire home/apt'
28,65,1,0,'Private room'
28,150,3,66,'Entire home/apt'
28,50,5,177,'Shared room'
28,170,1,365,'Entire home/apt'
28,258,2,365,'Entire home/apt'
28,28,1,357,'Shared room'
28,85,1,365,'Entire home/apt'
28,89,1,151,'Private room'
28,100,2,304,'Entire home/apt'
28,145,2,303,'Private room'
28,69,1,358,'Private room'
28,45,3,50,'Private room'
28,545,3,63,'Entire home/apt'
28,65,1,37,'Private room'
28,67,1,334,'Private room'
28,175,1,276,'Entire home/apt'
28,90,2,334,'Private room'
28,600,3,277,'Entire home/apt'
28,199,1,13,'Entire home/apt'
28,125,4,11,'Entire home/apt'
28,75,4,267,'Entire home/apt'
28,110,3,363,'Entire home/apt'
28,85,2,365,'Entire home/apt'
28,82,4,83,'Entire home/apt'
28,380,2,358,'Entire home/apt'
28,75,4,249,'Entire home/apt'
28,200,2,269,'Entire home/apt'
28,190,2,81,'Entire home/apt'
28,40,2,66,'Private room'
28,45,1,40,'Private room'
28,60,2,179,'Private room'
28,145,1,327,'Entire home/apt'
28,70,4,244,'Entire home/apt'
28,900,10,336,'Entire home/apt'
28,195,5,0,'Entire home/apt'
28,85,2,327,'Private room'
28,110,1,0,'Entire home/apt'
28,240,1,354,'Entire home/apt'
28,70,2,155,'Entire home/apt'
28,45,1,252,'Private room'
28,50,3,87,'Private room'
28,165,1,34,'Entire home/apt'
28,105,1,0,'Entire home/apt'
28,125,1,56,'Private room'
28,145,3,84,'Entire home/apt'
28,249,2,365,'Entire home/apt'
28,64,1,135,'Private room'
28,150,1,42,'Entire home/apt'
28,30,10,0,'Private room'
28,160,1,58,'Entire home/apt'
28,300,1,0,'Entire home/apt'
28,65,3,0,'Private room'
28,150,7,0,'Entire home/apt'
28,300,3,117,'Entire home/apt'
28,40,2,4,'Private room'
28,150,2,132,'Entire home/apt'
28,65,1,63,'Private room'
28,400,1,298,'Entire home/apt'
28,325,2,359,'Entire home/apt'
28,90,7,85,'Private room'
28,204,5,178,'Entire home/apt'
28,70,2,206,'Private room'
28,85,2,329,'Private room'
28,46,2,2,'Private room'
28,40,20,0,'Private room'
28,99,3,144,'Entire home/apt'
28,230,7,89,'Entire home/apt'
28,194,5,0,'Entire home/apt'
28,200,7,40,'Entire home/apt'
28,102,14,0,'Entire home/apt'
28,55,4,354,'Private room'
28,110,3,63,'Entire home/apt'
28,341,7,358,'Entire home/apt'
28,230,3,346,'Entire home/apt'
28,249,2,365,'Entire home/apt'
28,75,1,362,'Private room'
28,63,1,180,'Private room'
28,260,1,0,'Entire home/apt'
28,195,2,365,'Entire home/apt'
28,140,2,301,'Entire home/apt'
28,50,1,302,'Private room'
28,79,1,275,'Private room'
28,140,2,339,'Entire home/apt'
28,250,3,274,'Entire home/apt'
28,190,2,295,'Entire home/apt'
28,250,3,90,'Entire home/apt'
28,159,3,351,'Entire home/apt'
28,239,5,263,'Entire home/apt'
28,137,2,12,'Entire home/apt'
28,230,1,90,'Private room'
28,29,1,0,'Entire home/apt'
28,59,1,0,'Entire home/apt'
28,125,1,345,'Entire home/apt'
28,220,2,63,'Entire home/apt'
28,350,7,365,'Entire home/apt'
28,80,1,353,'Private room'
28,195,2,353,'Entire home/apt'
28,170,1,0,'Entire home/apt'
28,150,3,80,'Private room'
28,140,2,365,'Entire home/apt'
28,80,1,6,'Entire home/apt'
28,45,5,364,'Private room'
28,200,1,363,'Entire home/apt'
28,129,1,330,'Entire home/apt'
28,71,1,338,'Entire home/apt'
28,77,3,0,'Entire home/apt'
28,158,2,365,'Entire home/apt'
28,225,3,90,'Private room'
28,130,4,31,'Entire home/apt'
28,171,1,163,'Entire home/apt'
28,150,1,332,'Entire home/apt'
28,400,7,365,'Entire home/apt'
28,130,14,90,'Entire home/apt'
28,50,2,0,'Private room'
28,75,4,253,'Entire home/apt'
28,150,3,354,'Entire home/apt'
28,35,1,9,'Private room'
28,150,2,0,'Entire home/apt'
28,125,1,73,'Private room'
28,49,1,56,'Private room'
28,41,1,39,'Private room'
28,100,2,69,'Entire home/apt'
28,49,14,0,'Private room'
28,109,2,160,'Entire home/apt'
28,43,2,5,'Private room'
28,130,15,364,'Entire home/apt'
28,94,5,14,'Entire home/apt'
28,45,3,365,'Private room'
28,80,2,37,'Private room'
28,179,1,365,'Entire home/apt'
28,65,5,0,'Entire home/apt'
28,160,2,63,'Entire home/apt'
28,60,2,283,'Private room'
28,75,3,256,'Entire home/apt'
28,250,7,0,'Entire home/apt'
28,35,2,0,'Private room'
28,125,2,63,'Entire home/apt'
28,160,14,0,'Entire home/apt'
28,134,3,66,'Entire home/apt'
28,86,2,57,'Entire home/apt'
28,75,4,196,'Entire home/apt'
28,125,5,9,'Entire home/apt'
28,27,1,6,'Private room'
28,110,1,174,'Private room'
28,285,3,314,'Entire home/apt'
28,135,2,0,'Entire home/apt'
28,105,2,31,'Entire home/apt'
28,680,3,308,'Entire home/apt'
28,60,2,0,'Private room'
28,115,5,79,'Entire home/apt'
28,70,1,88,'Private room'
28,65,1,342,'Private room'
28,200,2,306,'Entire home/apt'
28,75,3,0,'Entire home/apt'
28,140,2,31,'Entire home/apt'
28,60,1,79,'Private room'
28,340,2,5,'Entire home/apt'
28,250,1,346,'Entire home/apt'
28,136,2,18,'Entire home/apt'
28,57,1,364,'Shared room'
28,150,4,263,'Entire home/apt'
28,230,2,172,'Entire home/apt'
28,165,3,365,'Entire home/apt'
28,175,2,341,'Entire home/apt'
28,109,2,220,'Entire home/apt'
28,80,2,88,'Private room'
28,59,1,3,'Private room'
28,70,1,76,'Private room'
28,159,1,285,'Entire home/apt'
28,60,1,0,'Private room'
28,125,2,59,'Entire home/apt'
28,54,1,334,'Private room'
28,60,1,0,'Private room'
28,100,2,0,'Entire home/apt'
28,155,2,99,'Entire home/apt'
28,180,1,0,'Entire home/apt'
28,120,7,180,'Private room'
28,189,2,102,'Entire home/apt'
28,100,1,67,'Private room'
28,120,1,9,'Entire home/apt'
28,114,4,319,'Entire home/apt'
28,187,1,34,'Entire home/apt'
28,64,5,0,'Entire home/apt'
28,395,3,347,'Entire home/apt'
28,140,1,90,'Entire home/apt'
28,90,3,240,'Entire home/apt'
28,135,1,329,'Entire home/apt'
28,120,7,321,'Entire home/apt'
28,140,7,364,'Entire home/apt'
28,150,4,83,'Private room'
28,110,2,339,'Entire home/apt'
28,75,6,23,'Entire home/apt'
28,129,7,309,'Entire home/apt'
28,30,30,335,'Private room'
28,35,2,353,'Private room'
28,280,1,333,'Entire home/apt'
28,150,3,28,'Entire home/apt'
28,135,4,84,'Entire home/apt'
28,138,1,15,'Entire home/apt'
28,70,3,258,'Entire home/apt'
28,30,1,58,'Private room'
28,56,2,140,'Private room'
28,225,3,285,'Entire home/apt'
28,45,1,0,'Private room'
28,68,1,169,'Private room'
28,100,2,26,'Entire home/apt'
28,36,3,6,'Private room'
28,80,2,0,'Private room'
28,850,3,149,'Entire home/apt'
28,170,2,187,'Entire home/apt'
28,55,2,131,'Private room'
28,110,3,326,'Entire home/apt'
28,75,28,31,'Entire home/apt'
28,200,2,28,'Private room'
28,149,2,96,'Entire home/apt'
28,187,1,59,'Entire home/apt'
28,40,1,159,'Private room'
28,200,2,305,'Entire home/apt'
28,80,2,0,'Entire home/apt'
28,55,2,0,'Private room'
28,99,2,347,'Entire home/apt'
28,310,2,309,'Entire home/apt'
28,200,2,108,'Entire home/apt'
28,154,2,16,'Entire home/apt'
28,340,3,33,'Entire home/apt'
28,75,3,61,'Private room'
28,93,2,63,'Entire home/apt'
28,129,3,0,'Entire home/apt'
28,85,1,73,'Private room'
28,99,1,343,'Private room'
28,135,2,332,'Entire home/apt'
28,220,3,359,'Entire home/apt'
28,35,1,0,'Private room'
28,360,4,0,'Entire home/apt'
28,70,3,271,'Entire home/apt'
28,270,2,63,'Entire home/apt'
28,86,2,147,'Private room'
28,150,3,0,'Entire home/apt'
28,59,2,192,'Private room'
28,67,3,298,'Entire home/apt'
28,89,1,352,'Private room'
28,42,2,241,'Private room'
28,80,1,365,'Private room'
28,135,2,330,'Entire home/apt'
28,990,1,89,'Entire home/apt'
28,88,1,199,'Private room'
28,105,2,44,'Entire home/apt'
28,80,13,309,'Entire home/apt'
28,98,3,59,'Entire home/apt'
28,130,1,351,'Entire home/apt'
28,179,1,266,'Entire home/apt'
28,90,2,354,'Entire home/apt'
28,185,3,169,'Entire home/apt'
28,40,1,365,'Private room'
28,250,2,0,'Entire home/apt'
28,100,2,115,'Entire home/apt'
28,220,8,0,'Entire home/apt'
28,500,3,0,'Entire home/apt'
28,139,3,0,'Entire home/apt'
28,66,1,348,'Private room'
28,55,1,0,'Private room'
28,80,2,16,'Entire home/apt'
28,99,1,352,'Private room'
28,40,7,121,'Private room'
28,100,1,270,'Entire home/apt'
28,175,2,90,'Entire home/apt'
28,59,7,0,'Private room'
28,149,2,41,'Entire home/apt'
28,109,5,146,'Entire home/apt'
28,76,1,68,'Private room'
28,200,1,0,'Private room'
28,169,3,325,'Entire home/apt'
28,106,4,358,'Entire home/apt'
28,95,1,298,'Entire home/apt'
28,90,2,6,'Entire home/apt'
28,103,4,62,'Entire home/apt'
28,180,4,0,'Entire home/apt'
28,5000,1,365,'Entire home/apt'
28,119,4,68,'Entire home/apt'
28,90,4,251,'Entire home/apt'
28,68,1,18,'Private room'
28,233,1,365,'Private room'
28,86,5,0,'Entire home/apt'
28,125,1,359,'Entire home/apt'
28,175,2,202,'Entire home/apt'
28,45,1,0,'Private room'
28,56,2,6,'Private room'
28,80,2,0,'Entire home/apt'
28,150,1,350,'Private room'
28,85,1,89,'Entire home/apt'
28,179,1,226,'Entire home/apt'
28,60,1,8,'Entire home/apt'
28,79,2,339,'Private room'
28,115,3,340,'Entire home/apt'
28,70,1,0,'Private room'
28,39,1,122,'Private room'
28,210,3,117,'Entire home/apt'
28,180,3,362,'Entire home/apt'
28,249,2,59,'Entire home/apt'
28,152,2,263,'Entire home/apt'
28,185,2,328,'Entire home/apt'
28,700,1,365,'Entire home/apt'
28,100,2,351,'Private room'
28,73,1,11,'Entire home/apt'
28,149,2,263,'Entire home/apt'
28,80,14,311,'Private room'
28,95,2,175,'Private room'
28,53,3,20,'Private room'
28,95,1,166,'Entire home/apt'
28,290,3,214,'Entire home/apt'
28,118,2,356,'Entire home/apt'
28,130,3,328,'Entire home/apt'
28,96,1,89,'Private room'
28,149,3,365,'Entire home/apt'
28,160,28,65,'Entire home/apt'
28,149,7,75,'Entire home/apt'
28,150,7,16,'Entire home/apt'
28,75,2,37,'Entire home/apt'
28,100,1,365,'Private room'
28,200,1,0,'Entire home/apt'
28,45,1,78,'Private room'
28,110,3,0,'Entire home/apt'
28,55,2,90,'Private room'
28,250,2,353,'Entire home/apt'
28,250,2,335,'Entire home/apt'
28,70,1,72,'Private room'
28,75,4,8,'Entire home/apt'
28,59,1,365,'Private room'
28,161,1,302,'Entire home/apt'
28,320,5,63,'Entire home/apt'
28,90,2,63,'Entire home/apt'
28,85,7,0,'Entire home/apt'
28,80,2,364,'Private room'
28,100,1,0,'Private room'
28,98,1,198,'Private room'
28,60,2,0,'Private room'
28,128,2,356,'Entire home/apt'
28,100,4,63,'Entire home/apt'
28,93,3,94,'Private room'
28,138,1,136,'Entire home/apt'
28,190,1,0,'Entire home/apt'
28,150,5,293,'Entire home/apt'
28,149,1,22,'Entire home/apt'
28,55,3,324,'Private room'
28,180,2,336,'Entire home/apt'
28,329,2,278,'Entire home/apt'
28,50,1,0,'Private room'
28,99,1,332,'Entire home/apt'
28,300,1,0,'Entire home/apt'
28,151,3,305,'Entire home/apt'
28,90,1,12,'Entire home/apt'
28,145,1,317,'Entire home/apt'
28,110,4,68,'Entire home/apt'
28,170,30,157,'Entire home/apt'
28,49,1,149,'Private room'
28,650,7,365,'Entire home/apt'
28,150,5,336,'Entire home/apt'
28,200,2,360,'Entire home/apt'
28,600,90,0,'Entire home/apt'
28,200,1,76,'Entire home/apt'
28,290,6,175,'Entire home/apt'
28,145,3,363,'Entire home/apt'
28,50,2,277,'Private room'
28,49,1,67,'Private room'
28,99,2,346,'Entire home/apt'
28,220,3,287,'Entire home/apt'
28,55,3,88,'Private room'
28,57,1,62,'Private room'
28,210,3,326,'Entire home/apt'
28,55,2,365,'Private room'
28,330,1,106,'Entire home/apt'
28,295,10,89,'Entire home/apt'
28,150,1,63,'Entire home/apt'
28,40,1,364,'Private room'
28,119,2,20,'Entire home/apt'
28,100,1,63,'Entire home/apt'
28,170,2,312,'Entire home/apt'
28,317,15,82,'Entire home/apt'
28,139,5,302,'Entire home/apt'
28,200,2,43,'Entire home/apt'
28,140,2,338,'Entire home/apt'
28,91,3,119,'Entire home/apt'
28,99,3,8,'Entire home/apt'
28,100,3,0,'Entire home/apt'
28,145,1,348,'Entire home/apt'
28,180,2,142,'Entire home/apt'
28,99,2,63,'Entire home/apt'
28,75,2,71,'Private room'
28,44,1,16,'Private room'
28,38,3,22,'Private room'
28,315,2,283,'Entire home/apt'
28,100,5,67,'Entire home/apt'
28,149,5,90,'Entire home/apt'
28,75,3,0,'Entire home/apt'
28,180,7,94,'Entire home/apt'
28,27,1,344,'Shared room'
28,89,3,53,'Entire home/apt'
28,145,3,7,'Entire home/apt'
28,200,7,15,'Entire home/apt'
28,139,2,163,'Private room'
28,135,1,3,'Entire home/apt'
28,145,14,26,'Entire home/apt'
28,129,1,290,'Entire home/apt'
28,89,1,137,'Entire home/apt'
28,125,1,365,'Private room'
28,125,3,43,'Entire home/apt'
28,89,6,291,'Private room'
28,350,3,365,'Entire home/apt'
28,150,1,0,'Private room'
28,72,1,344,'Private room'
28,155,2,7,'Entire home/apt'
28,125,3,63,'Entire home/apt'
28,70,1,9,'Private room'
28,95,1,365,'Private room'
28,35,1,1,'Private room'
28,48,1,276,'Private room'
28,375,3,263,'Entire home/apt'
28,100,1,365,'Private room'
28,115,3,314,'Entire home/apt'
28,165,3,0,'Entire home/apt'
28,200,2,229,'Entire home/apt'
28,149,3,66,'Entire home/apt'
28,125,6,0,'Entire home/apt'
28,162,3,7,'Entire home/apt'
28,110,4,63,'Entire home/apt'
28,225,7,27,'Entire home/apt'
28,62,1,20,'Private room'
28,95,2,40,'Private room'
28,75,3,330,'Private room'
28,300,3,306,'Entire home/apt'
28,70,1,73,'Private room'
28,350,2,0,'Entire home/apt'
28,89,2,146,'Entire home/apt'
28,199,10,17,'Entire home/apt'
28,200,2,80,'Entire home/apt'
28,123,2,170,'Entire home/apt'
28,95,3,24,'Entire home/apt'
28,295,1,340,'Entire home/apt'
28,150,7,45,'Entire home/apt'
28,120,1,252,'Entire home/apt'
28,65,2,63,'Entire home/apt'
28,74,1,344,'Private room'
28,150,7,93,'Entire home/apt'
28,75,6,55,'Entire home/apt'
28,95,3,294,'Private room'
28,275,3,364,'Entire home/apt'
28,160,4,313,'Entire home/apt'
28,63,1,26,'Entire home/apt'
28,45,2,89,'Private room'
28,245,2,256,'Entire home/apt'
28,145,1,0,'Entire home/apt'
28,250,5,14,'Entire home/apt'
28,60,1,73,'Private room'
28,120,1,277,'Entire home/apt'
28,99,3,225,'Entire home/apt'
28,30,14,0,'Private room'
28,288,1,256,'Entire home/apt'
28,51,1,325,'Private room'
28,350,2,365,'Entire home/apt'
28,52,1,0,'Private room'
28,150,4,63,'Entire home/apt'
28,63,1,38,'Private room'
28,160,3,84,'Entire home/apt'
28,130,2,34,'Entire home/apt'
28,165,3,63,'Entire home/apt'
28,75,2,316,'Entire home/apt'
28,200,5,246,'Entire home/apt'
28,230,7,43,'Entire home/apt'
28,179,2,184,'Entire home/apt'
28,150,1,56,'Entire home/apt'
28,180,1,311,'Entire home/apt'
28,41,1,0,'Private room'
28,153,2,62,'Entire home/apt'
28,200,3,24,'Entire home/apt'
28,110,2,361,'Entire home/apt'
28,150,4,0,'Entire home/apt'
28,139,2,311,'Entire home/apt'
28,345,3,75,'Entire home/apt'
28,76,2,292,'Entire home/apt'
28,62,1,282,'Private room'
28,110,1,91,'Private room'
28,125,3,0,'Entire home/apt'
28,135,3,150,'Entire home/apt'
28,5000,1,365,'Entire home/apt'
28,55,1,278,'Private room'
28,100,1,365,'Private room'
28,380,1,332,'Entire home/apt'
28,100,3,309,'Entire home/apt'
28,85,1,365,'Private room'
28,130,3,149,'Entire home/apt'
28,70,2,365,'Private room'
28,150,1,365,'Private room'
28,125,1,208,'Entire home/apt'
28,119,2,34,'Entire home/apt'
28,172,4,181,'Entire home/apt'
28,59,12,0,'Entire home/apt'
28,295,3,113,'Entire home/apt'
28,90,2,104,'Entire home/apt'
28,89,1,55,'Entire home/apt'
28,90,1,85,'Entire home/apt'
28,175,1,0,'Private room'
28,120,2,246,'Entire home/apt'
28,100,2,177,'Entire home/apt'
28,80,2,11,'Private room'
28,123,7,0,'Entire home/apt'
28,65,7,365,'Private room'
28,45,3,314,'Private room'
28,150,3,364,'Entire home/apt'
28,125,1,347,'Entire home/apt'
28,130,1,72,'Entire home/apt'
28,100,2,35,'Private room'
28,150,2,58,'Entire home/apt'
28,149,2,85,'Entire home/apt'
28,70,4,132,'Private room'
28,129,2,359,'Entire home/apt'
28,80,1,0,'Private room'
28,166,2,0,'Entire home/apt'
28,65,20,365,'Private room'
28,70,2,180,'Private room'
28,265,3,365,'Entire home/apt'
28,212,3,243,'Entire home/apt'
28,300,2,273,'Entire home/apt'
28,398,1,245,'Private room'
28,89,5,16,'Entire home/apt'
28,70,2,0,'Private room'
28,140,1,0,'Entire home/apt'
28,247,3,1,'Entire home/apt'
28,100,2,49,'Entire home/apt'
28,262,7,190,'Entire home/apt'
28,60,1,90,'Private room'
28,165,5,153,'Entire home/apt'
28,75,1,0,'Entire home/apt'
28,160,5,90,'Entire home/apt'
28,91,1,0,'Entire home/apt'
28,100,3,364,'Entire home/apt'
28,60,5,0,'Private room'
28,99,1,352,'Entire home/apt'
28,109,1,62,'Entire home/apt'
28,350,5,365,'Entire home/apt'
28,50,5,357,'Private room'
28,200,5,23,'Entire home/apt'
28,64,4,0,'Entire home/apt'
28,299,5,292,'Entire home/apt'
28,260,1,243,'Entire home/apt'
28,95,1,342,'Private room'
28,48,1,284,'Private room'
28,120,2,102,'Entire home/apt'
28,239,2,0,'Entire home/apt'
28,40,3,337,'Private room'
28,55,1,48,'Private room'
28,500,1,312,'Entire home/apt'
28,85,2,14,'Entire home/apt'
28,95,5,365,'Entire home/apt'
28,300,2,255,'Entire home/apt'
28,85,14,107,'Entire home/apt'
28,40,2,154,'Private room'
28,499,4,0,'Entire home/apt'
28,55,3,9,'Private room'
28,200,2,0,'Entire home/apt'
28,110,2,0,'Entire home/apt'
28,43,2,42,'Private room'
28,50,3,184,'Private room'
28,43,1,61,'Private room'
28,100,2,7,'Entire home/apt'
28,249,1,0,'Entire home/apt'
28,280,1,244,'Entire home/apt'
