price,minimum_nights,availability_365,neighbourhood,room_type
100,1,120,23,2
30,2,89,23,1
55,2,0,23,1
42,3,9,23,1
135,1,65,23,2
125,2,31,23,2
27,2,298,23,1
23,1,365,23,1
75,1,365,23,1
50,3,0,23,1
95,5,0,23,2
70,1,250,23,1
40,1,365,23,1
55,1,0,23,1
32,2,46,23,1
45,2,364,23,1
75,1,16,23,2
111,2,356,23,2
120,1,180,23,2
75,1,365,23,1
150,1,0,23,2
115,2,268,23,2
75,6,210,23,2
42,1,46,23,1
85,2,66,23,1
50,1,65,23,1
80,5,0,23,2
50,1,365,23,1
95,2,0,23,2
38,4,0,23,1
45,2,330,23,1
49,2,336,23,1
115,3,298,23,2
52,1,365,23,1
85,1,365,23,1
72,1,0,23,2
50,3,364,23,1
50,1,350,23,1
36,1,276,23,1
40,2,89,23,1
200,1,251,23,2
65,1,365,23,1
55,1,15,23,2
97,6,312,23,2
79,6,0,23,2
45,3,0,23,1
35,3,13,23,1
35,1,32,23,1
220,2,47,23,2
40,1,308,23,1
130,3,358,23,2
45,3,71,23,1
60,2,362,23,1
63,1,90,23,1
37,3,309,23,1
36,2,364,23,1
110,3,62,23,2
175,3,0,23,2
70,2,365,23,2
30,2,280,23,1
65,2,145,23,1
90,1,288,23,2
55,1,365,23,1
55,2,1,23,1
32,1,0,23,1
30,1,364,23,3
39,2,210,23,1
85,4,0,23,2
38,2,68,23,1
27,3,354,23,1
90,2,18,23,2
30,1,364,23,1
110,4,0,23,2
36,2,117,23,1
60,1,365,23,1
55,1,99,23,1
70,2,24,23,2
180,1,326,23,2
35,10,365,23,1
68,3,128,23,1
36,2,22,23,1
60,2,364,23,1
149,2,45,23,1
138,1,0,23,2
70,2,178,23,1
50,1,0,23,1
62,7,0,23,2
60,2,202,23,2
75,2,0,23,2
105,1,6,23,2
34,2,0,23,1
60,1,68,23,1
89,1,0,23,2
40,1,42,23,1
381,3,0,23,2
31,1,85,23,1
60,2,179,23,1
19,1,0,23,1
55,2,164,23,1
105,4,0,23,2
91,1,364,23,2
50,1,89,23,1
49,1,312,23,1
44,1,364,23,1
125,2,51,23,2
120,3,81,23,1
49,1,73,23,1
100,2,0,23,2
87,2,118,23,1
50,1,365,23,1
62,1,32,23,2
35,7,0,23,1
75,1,233,23,2
53,2,62,23,1
100,2,13,23,2
100,3,31,23,2
27,2,90,23,1
75,1,90,23,1
25,5,63,23,1
105,1,361,23,2
55,1,293,23,1
60,2,68,23,2
39,1,0,23,2
34,1,361,23,1
100,2,67,23,2
40,1,365,23,1
45,4,0,23,1
110,1,0,23,2
196,10,0,23,2
40,1,0,23,1
75,3,0,23,2
60,2,364,23,1
68,1,0,23,1
60,1,365,23,1
40,1,0,23,1
50,1,291,23,1
100,2,259,23,2
110,3,47,23,2
55,1,337,23,1
35,2,179,23,1
85,1,363,23,2
110,2,354,23,2
60,1,0,23,1
135,3,28,23,2
98,1,0,23,2
39,1,365,23,1
30,2,154,23,1
85,2,358,23,2
55,4,12,23,1
24,7,16,23,1
65,2,116,23,2
100,2,0,23,2
175,1,256,23,2
45,3,90,23,1
60,1,321,23,1
90,2,0,23,2
60,1,321,23,1
154,6,1,23,2
110,5,253,23,2
25,1,0,23,1
148,1,38,23,2
45,1,365,23,1
200,6,0,23,2
100,2,365,23,2
70,2,231,23,2
245,4,226,23,2
60,1,0,23,1
40,1,0,23,1
98,3,234,23,2
80,1,295,23,2
30,3,318,23,1
65,1,237,23,1
130,2,80,23,2
85,2,60,23,2
182,4,23,23,2
89,3,0,23,2
90,1,66,23,2
55,2,297,23,1
80,3,43,23,2
55,1,365,23,1
150,3,0,23,2
45,3,137,23,1
50,2,333,23,1
55,7,0,23,2
45,1,365,23,1
40,1,319,23,1
80,4,260,23,2
200,3,334,23,2
80,4,0,23,2
70,3,69,23,2
65,1,92,23,1
39,2,73,23,1
70,3,0,23,2
55,1,0,23,1
36,2,78,23,1
50,2,283,23,1
40,1,362,23,1
49,2,362,23,1
200,2,18,23,2
55,2,0,23,2
50,1,178,23,1
27,3,40,23,1
45,1,364,23,1
45,4,0,23,2
88,3,3,23,2
90,3,0,23,1
40,1,0,23,2
50,2,226,23,1
55,2,180,23,2
40,2,0,23,1
65,1,0,23,1
33,1,323,23,1
120,5,365,23,2
50,1,63,23,2
100,1,365,23,1
45,3,0,23,1
78,1,62,23,2
40,1,176,23,1
70,2,0,23,1
44,1,62,23,2
20,3,362,23,1
98,2,76,23,2
39,1,147,23,1
50,1,90,23,1
55,2,48,23,2
55,2,89,23,1
350,5,0,23,2
20,1,173,23,1
34,2,0,23,1
31,1,155,23,1
30,2,171,23,1
45,2,364,23,1
35,3,181,23,1
67,7,159,23,2
70,7,271,23,2
75,1,243,23,2
45,1,74,23,1
34,4,88,23,1
50,2,91,23,1
66,4,62,23,2
48,1,282,23,1
180,2,123,23,2
60,1,154,23,1
56,2,0,23,2
118,1,338,23,2
30,1,0,23,1
18,5,13,23,1
55,1,56,23,1
30,1,117,23,1
65,1,365,23,1
159,5,348,23,2
85,1,328,23,1
85,2,313,23,2
86,2,12,23,2
81,2,0,23,2
95,2,267,23,1
100,5,137,23,2
40,1,173,23,1
25,1,341,23,1
179,2,308,23,2
30,1,364,23,1
61,1,364,23,1
40,1,364,23,1
100,3,0,23,2
90,1,5,23,2
65,3,11,23,1
150,1,0,23,1
120,1,52,23,2
62,2,0,23,2
100,2,356,23,2
44,3,364,23,1
65,2,78,23,1
65,1,180,23,1
100,2,103,23,2
37,1,258,23,1
28,4,166,23,1
159,3,1,23,2
70,2,60,23,2
30,1,365,23,1
112,2,38,23,1
175,3,0,23,2
115,4,91,23,2
23,1,342,23,1
55,2,246,23,1
59,3,1,23,2
55,2,78,23,1
65,2,307,23,2
30,2,363,23,1
80,2,294,23,2
139,3,0,23,2
35,2,64,23,1
110,3,103,23,1
59,1,365,23,1
58,2,64,23,2
27,3,84,23,1
60,3,365,23,1
185,3,58,23,2
225,5,167,23,2
50,2,10,23,1
37,1,365,23,1
80,1,0,23,1
35,2,0,23,1
45,1,3,23,1
19,3,0,23,1
56,1,0,23,1
495,1,360,23,2
37,1,365,23,1
99,2,0,23,2
39,3,34,23,1
59,1,28,23,1
150,1,365,23,2
40,2,143,23,1
45,10,88,23,1
40,4,71,23,1
28,1,322,23,1
55,3,193,23,1
30,10,329,23,1
90,2,148,23,2
50,2,332,23,1
140,1,0,23,2
75,4,0,23,2
45,7,187,23,1
35,2,351,23,1
22,1,358,23,1
49,3,85,23,2
129,2,278,23,2
100,1,0,23,1
44,1,188,23,1
100,3,0,23,2
80,2,54,23,1
37,1,129,23,1
38,2,59,23,1
121,2,25,23,2
40,2,363,23,1
88,6,145,23,2
95,2,344,23,2
53,2,4,23,1
99,5,35,23,2
80,1,365,23,1
40,7,0,23,1
140,1,362,23,2
75,5,7,23,2
123,3,365,23,2
70,4,0,23,2
78,2,327,23,2
150,14,298,23,2
100,3,209,23,2
80,3,0,23,2
60,1,336,23,1
35,1,365,23,1
70,3,362,23,1
110,2,342,23,2
130,1,46,23,2
40,1,245,23,1
70,1,91,23,1
140,1,276,23,2
69,6,50,23,2
85,4,74,23,2
51,3,365,23,1
60,1,365,23,1
59,1,99,23,1
100,2,322,23,2
80,1,91,23,1
85,1,89,23,2
30,1,219,23,2
45,2,0,23,1
45,1,40,23,1
115,2,0,23,2
50,2,357,23,1
80,1,280,23,1
85,1,0,23,2
110,3,30,23,2
60,1,69,23,1
175,1,332,23,2
50,2,171,23,2
110,1,334,23,2
40,1,363,23,1
59,3,154,23,1
70,2,281,23,2
80,1,0,23,1
120,2,362,23,2
32,2,55,23,1
200,2,153,23,2
45,3,33,23,1
50,1,361,23,1
85,1,0,23,2
60,4,118,23,2
24,3,0,23,1
30,3,0,23,1
42,1,0,23,1
44,3,0,23,1
31,2,260,23,1
150,3,84,23,2
55,180,173,23,1
295,1,0,23,2
65,5,132,23,2
69,30,62,23,2
125,1,0,23,2
60,7,0,23,2
60,2,362,23,1
40,2,91,23,1
116,5,285,23,2
90,1,0,23,2
51,2,0,23,2
75,3,181,23,1
45,2,87,23,1
165,2,55,23,2
70,2,0,23,2
250,1,170,23,2
45,2,365,23,1
45,2,362,23,1
99,5,0,23,2
30,2,0,23,1
70,1,0,23,1
20,1,280,23,1
160,4,0,23,2
95,2,0,23,2
190,7,365,23,1
42,2,365,23,1
33,1,365,23,1
199,2,2,23,2
40,2,246,23,1
50,1,63,23,1
74,1,42,23,2
49,1,182,23,1
27,2,0,23,1
95,20,15,23,2
155,1,363,23,2
160,1,0,23,2
80,2,363,23,1
39,1,68,23,1
90,2,40,23,2
90,7,231,23,2
120,5,365,23,2
34,2,0,23,1
70,1,0,23,1
120,1,0,23,2
85,3,280,23,2
49,2,88,23,2
50,1,85,23,1
80,1,0,23,2
59,4,91,23,1
70,3,0,23,2
60,3,328,23,1
50,1,57,23,1
120,1,0,23,2
90,3,81,23,2
95,2,3,23,2
300,3,101,23,2
37,1,329,23,1
150,3,244,23,2
200,1,25,23,1
29,3,62,23,1
80,1,0,23,1
100,3,7,23,2
25,1,359,23,1
45,2,365,23,1
105,1,62,23,2
250,3,7,23,2
40,1,329,23,1
52,4,338,23,1
90,1,365,23,1
65,4,5,23,2
96,4,62,23,2
60,1,346,23,1
40,2,302,23,1
70,2,82,23,1
52,1,365,23,1
20,1,0,23,1
79,2,0,23,2
40,2,364,23,1
50,1,220,23,1
50,7,365,23,1
130,2,79,23,2
90,3,10,23,2
47,2,283,23,1
50,2,78,23,1
117,1,62,23,2
119,1,361,23,2
50,1,0,23,1
250,7,0,23,2
60,1,181,23,1
33,4,130,23,1
55,2,365,23,1
100,1,178,23,1
100,2,44,23,2
58,1,38,23,1
99,1,0,23,2
40,1,133,23,1
55,1,365,23,1
33,2,326,23,1
220,2,144,23,2
82,2,27,23,2
641,7,108,23,2
50,1,345,23,1
60,1,365,23,1
90,2,365,23,2
70,1,365,23,1
80,2,29,23,1
45,1,307,23,1
75,7,26,23,2
40,1,356,23,1
22,3,0,23,1
1195,4,1,23,2
32,1,0,23,1
70,2,221,23,2
135,4,138,23,2
85,2,0,23,2
37,4,15,23,1
25,1,361,23,1
79,18,4,23,2
180,2,87,23,2
125,2,355,23,2
75,2,8,23,2
100,3,0,23,2
300,3,0,23,2
93,3,39,23,2
195,3,0,23,2
85,2,74,23,2
45,6,307,23,1
80,2,20,23,2
22,1,300,23,1
45,1,80,23,1
150,2,6,23,2
90,2,92,23,2
50,1,364,23,1
75,3,272,23,1
100,1,364,23,1
48,2,98,23,1
100,4,85,23,1
80,2,57,23,2
120,1,0,23,2
130,2,20,23,2
67,10,0,23,2
43,1,74,23,1
30,2,0,23,1
99,2,38,23,2
65,2,0,23,2
19,1,181,23,1
40,7,180,23,1
75,2,365,23,1
110,4,337,23,2
50,1,340,23,1
39,1,362,23,1
22,14,358,23,1
35,3,72,23,1
38,2,364,23,1
85,1,315,23,2
40,1,50,23,1
148,2,62,23,2
35,1,90,23,1
49,3,35,23,2
60,2,364,23,1
55,2,365,23,1
46,2,31,23,1
25,14,0,23,1
70,1,0,23,1
50,1,0,23,2
120,1,305,23,2
52,2,164,23,1
130,3,134,23,2
220,4,341,23,2
56,7,197,23,2
59,4,242,23,1
234,2,245,23,2
27,1,90,23,1
20,1,293,23,3
225,6,0,23,2
83,2,34,23,2
150,7,0,23,2
160,2,141,23,2
26,3,345,23,1
25,1,365,23,1
158,2,0,23,2
80,1,365,23,1
150,4,320,23,2
95,2,209,23,2
50,2,331,23,1
35,2,129,23,1
31,2,0,23,1
120,1,300,23,2
59,1,364,23,1
42,2,98,23,1
75,2,0,23,1
52,3,0,23,1
50,2,52,23,1
39,1,57,23,1
100,5,0,23,2
75,1,0,23,2
100,3,255,23,2
80,3,0,23,2
80,14,52,23,2
72,2,347,23,2
115,3,263,23,2
58,2,0,23,2
100,1,3,23,2
100,3,365,23,1
85,7,55,23,2
50,2,364,23,1
28,1,129,23,1
130,2,159,23,2
35,1,0,23,1
30,2,0,23,1
32,3,223,23,1
19,14,0,23,1
115,1,365,23,2
79,2,365,23,1
80,3,0,23,2
20,1,0,23,1
25,2,74,23,1
70,1,43,23,1
205,4,308,23,2
400,1,90,23,2
65,2,228,23,2
75,4,213,23,1
160,2,30,23,2
38,1,360,23,1
64,2,0,23,1
45,2,80,23,1
150,2,352,23,2
40,1,0,23,1
72,5,0,23,1
28,1,91,23,1
35,2,0,23,1
150,3,0,23,2
55,2,223,23,2
55,2,246,23,2
58,21,0,23,2
180,4,0,23,2
40,1,309,23,1
35,1,179,23,1
55,2,91,23,1
50,3,362,23,1
101,2,32,23,2
60,1,334,23,2
55,1,365,23,1
65,10,0,23,2
89,1,67,23,2
36,1,0,23,1
160,5,40,23,2
39,1,339,23,1
235,5,252,23,2
120,2,8,23,2
80,3,24,23,2
38,1,0,23,1
130,6,0,23,2
45,3,76,23,1
25,4,365,23,1
110,5,0,23,2
43,1,184,23,1
80,1,22,23,1
90,2,237,23,2
31,2,365,23,1
135,1,0,23,2
130,3,0,23,2
216,2,245,23,2
120,1,354,23,2
200,1,0,23,2
50,2,90,23,1
70,4,291,23,2
82,3,88,23,2
90,1,140,23,2
95,2,1,23,2
80,1,365,23,1
110,1,88,23,1
60,2,42,23,1
33,2,178,23,1
54,1,124,23,1
39,1,215,23,1
80,1,160,23,2
30,1,276,23,1
82,2,277,23,2
71,2,41,23,1
25,1,90,23,3
53,3,261,23,1
80,1,20,23,2
59,4,308,23,2
35,1,73,23,1
78,1,130,23,1
30,2,186,23,1
282,3,0,23,2
120,2,86,23,1
47,3,0,23,1
76,7,0,23,2
72,4,0,23,2
22,7,37,23,1
75,2,81,23,1
170,1,3,23,2
90,1,57,23,2
255,2,245,23,2
125,4,0,23,2
58,4,0,23,2
70,1,6,23,2
62,3,0,23,2
150,1,29,23,2
110,2,303,23,2
55,1,0,23,1
50,1,365,23,1
139,2,179,23,2
50,1,0,23,2
95,1,29,23,2
80,1,0,23,2
65,3,341,23,2
80,3,365,23,2
95,2,69,23,2
115,7,107,23,2
68,90,350,23,2
110,3,365,23,2
99,3,69,23,2
55,2,365,23,1
110,3,1,23,2
80,2,11,23,2
39,4,105,23,1
161,1,0,23,2
39,2,364,23,1
145,2,0,23,2
35,3,27,23,1
35,1,0,23,1
27,2,365,23,1
75,7,0,23,2
50,1,122,23,1
49,1,365,23,1
50,3,128,23,1
60,1,110,23,1
77,2,18,23,2
30,1,17,23,1
75,3,0,23,1
70,3,17,23,2
35,2,363,23,1
28,7,0,23,1
30,3,335,23,1
160,2,62,23,2
45,2,0,23,1
110,1,365,23,1
55,2,365,23,1
99,1,0,23,2
100,2,161,23,2
80,2,0,23,2
108,2,364,23,1
80,6,0,23,2
42,1,34,23,1
50,1,351,23,1
20,3,0,23,1
45,1,365,23,1
140,3,347,23,2
80,7,0,23,1
180,3,0,23,2
244,2,0,23,2
87,14,184,23,2
90,2,364,23,2
120,2,261,23,2
150,2,69,23,2
112,2,0,23,2
70,1,88,23,1
40,1,73,23,1
70,3,87,23,1
60,7,152,23,2
35,2,238,23,1
35,1,39,23,1
30,1,0,23,1
109,3,132,23,2
88,3,0,23,2
22,1,211,23,1
100,5,10,23,2
40,2,363,23,1
45,1,28,23,1
210,3,176,23,2
75,4,190,23,2
42,1,0,23,1
200,2,0,23,2
85,1,365,23,1
43,2,209,23,1
95,3,211,23,2
65,2,0,23,1
63,4,39,23,2
87,3,0,23,2
38,2,251,23,1
45,2,39,23,1
67,2,0,23,2
45,1,5,23,1
290,4,0,23,2
45,1,178,23,1
70,1,67,23,1
70,3,288,23,2
79,1,364,23,2
45,1,50,23,1
100,1,180,23,2
85,1,29,23,2
60,2,214,23,1
120,1,351,23,2
48,2,146,23,1
35,1,0,23,1
80,1,142,23,2
110,2,1,23,2
80,1,263,23,1
150,4,3,23,2
40,1,76,23,3
49,3,164,23,1
70,1,365,23,1
34,2,30,23,1
50,2,365,23,1
75,2,102,23,2
34,1,23,23,1
60,2,306,23,1
85,3,74,23,2
89,4,11,23,2
150,2,286,23,2
72,2,0,23,2
75,1,302,23,1
95,2,0,23,2
85,6,0,23,2
145,4,0,23,2
69,3,49,23,1
38,2,364,23,1
68,1,89,23,1
45,1,341,23,1
110,1,361,23,2
46,1,0,23,1
95,3,62,23,2
95,2,0,23,2
40,1,0,23,1
200,6,0,23,2
350,4,0,23,2
30,3,262,23,1
43,1,184,23,1
20,1,181,23,1
55,7,151,23,1
31,20,93,23,1
22,1,70,23,1
52,1,69,23,1
70,3,315,23,2
57,1,46,23,1
33,1,173,23,1
395,4,0,23,2
35,1,365,23,1
185,2,0,23,2
39,1,365,23,1
120,4,339,23,2
180,3,300,23,2
25,7,74,23,1
48,2,244,23,1
45,1,360,23,1
140,2,208,23,2
80,1,364,23,1
150,2,62,23,2
40,3,0,23,1
400,1,0,23,2
150,1,0,23,2
30,4,0,23,1
105,2,270,23,2
90,2,62,23,2
145,3,77,23,2
90,1,314,23,2
240,2,0,23,2
40,2,89,23,1
50,1,179,23,1
95,1,0,23,2
40,1,0,23,1
40,2,118,23,1
63,3,8,23,2
92,2,0,23,2
65,1,70,23,2
160,3,259,23,2
140,1,365,23,2
70,1,328,23,2
64,5,79,23,1
225,2,0,23,2
115,3,247,23,2
160,1,0,23,2
112,1,313,23,2
51,1,0,23,1
42,1,349,23,1
38,1,175,23,1
35,2,277,23,1
100,5,0,23,2
185,4,323,23,2
94,1,62,23,2
140,1,0,23,1
65,2,0,23,1
35,1,0,23,1
29,2,362,23,1
49,1,0,23,1
42,1,56,23,1
79,5,62,23,2
39,1,347,23,1
125,2,152,23,2
145,5,296,23,2
33,5,365,23,1
74,1,324,23,2
522,3,0,23,2
140,4,364,23,2
100,1,75,23,2
70,2,94,23,1
375,4,89,23,2
101,2,20,23,2
200,3,6,23,2
35,1,0,23,1
18,1,0,23,1
200,2,87,23,2
190,3,30,23,2
130,2,70,23,2
33,1,0,23,1
55,1,0,23,1
70,2,272,23,1
70,5,0,23,1
285,4,0,23,2
194,3,0,23,2
90,2,253,23,2
80,5,105,23,2
90,1,62,23,2
39,1,65,23,1
22,1,0,23,3
100,2,0,23,2
58,3,271,23,1
165,1,75,23,2
38,1,363,23,1
75,2,0,23,2
33,1,0,23,2
140,7,365,23,2
60,1,365,23,1
90,2,364,23,2
25,1,317,23,1
45,2,365,23,1
60,3,0,23,2
55,3,0,23,2
92,1,365,23,1
60,1,0,23,1
65,1,337,23,1
55,1,365,23,1
130,2,0,23,2
100,3,62,23,2
89,2,9,23,2
30,1,337,23,1
60,2,347,23,1
66,1,365,23,1
27,2,65,23,1
125,3,11,23,2
90,1,340,23,2
165,2,15,23,2
125,2,115,23,2
58,6,363,23,2
210,3,0,23,1
110,2,362,23,2
65,1,155,23,1
30,5,0,23,1
35,3,3,23,1
89,5,69,23,2
80,3,1,23,2
49,2,311,23,1
90,2,0,23,2
30,4,139,23,1
65,2,70,23,1
49,1,0,23,2
50,1,28,23,1
50,1,365,23,1
37,14,353,23,1
70,1,31,23,2
32,1,365,23,3
35,1,365,23,1
110,2,335,23,2
35,2,0,23,1
40,1,342,23,1
35,2,2,23,1
80,4,9,23,2
75,2,152,23,2
170,2,41,23,2
45,1,363,23,1
90,5,33,23,2
26,1,363,23,1
70,2,81,23,1
27,3,355,23,1
40,1,0,23,1
50,1,0,23,1
46,1,0,23,1
69,2,0,23,2
120,3,62,23,2
136,5,246,23,2
37,1,364,23,1
110,2,38,23,2
40,2,38,23,1
30,2,365,23,1
57,1,279,23,2
69,2,16,23,2
120,2,364,23,1
23,3,349,23,1
50,1,12,23,1
60,2,66,23,1
62,2,13,23,1
100,3,14,23,2
70,1,52,23,2
38,3,178,23,1
75,1,139,23,2
210,4,61,23,2
35,1,308,23,1
125,2,20,23,2
40,1,0,23,1
89,5,0,23,2
23,3,172,23,1
130,1,306,23,2
31,2,22,23,1
98,2,18,23,2
95,2,6,23,2
50,1,363,23,1
50,1,0,23,1
35,1,365,23,1
22,2,8,23,1
30,9,255,23,1
50,2,26,23,1
40,1,52,23,1
67,7,214,23,1
39,2,72,23,1
89,5,0,23,2
43,1,52,23,1
49,13,0,23,1
62,1,320,23,1
45,1,365,23,1
26,3,170,23,1
95,2,0,23,2
32,1,353,23,1
100,30,3,23,2
65,4,33,23,2
40,1,360,23,1
135,2,54,23,2
29,2,10,23,1
85,2,150,23,2
56,4,125,23,2
200,2,249,23,2
100,1,205,23,2
490,4,0,23,2
150,1,317,23,1
75,6,0,23,2
110,2,7,23,2
40,2,26,23,1
140,7,276,23,2
55,1,275,23,1
96,2,12,23,2
125,3,365,23,1
35,3,180,23,1
400,3,356,23,2
60,7,62,23,1
68,1,137,23,2
135,1,0,23,2
58,3,62,23,2
50,2,150,23,1
188,3,365,23,2
50,1,0,23,2
95,5,14,23,2
62,1,70,23,2
30,1,191,23,1
320,4,365,23,1
110,3,0,23,2
130,2,84,23,2
65,21,88,23,2
80,1,0,23,2
100,1,0,23,1
100,3,64,23,2
95,1,9,23,2
69,4,0,23,2
325,4,50,23,2
90,1,354,23,1
55,2,196,23,1
32,1,364,23,1
36,2,0,23,1
110,3,332,23,2
35,3,3,23,1
149,1,62,23,2
120,2,0,23,2
125,1,62,23,2
50,1,364,23,1
135,1,30,23,2
29,1,355,23,1
33,2,75,23,1
135,1,343,23,2
26,2,54,23,1
98,90,358,23,2
130,2,13,23,2
240,3,0,23,2
21,3,37,23,1
30,1,24,23,1
40,2,365,23,1
40,3,80,23,1
73,1,181,23,2
30,1,365,23,1
150,2,0,23,2
54,3,38,23,1
100,14,242,23,2
69,1,229,23,1
70,1,365,23,1
110,1,6,23,2
281,3,0,23,2
36,1,180,23,1
120,2,119,23,2
35,2,359,23,1
35,1,0,23,1
33,2,165,23,1
75,4,62,23,2
50,3,276,23,1
325,2,92,23,2
220,3,49,23,2
189,2,178,23,2
75,3,4,23,2
138,6,0,23,2
80,1,0,23,3
80,2,43,23,2
50,1,180,23,1
65,2,223,23,1
70,1,0,23,2
40,14,0,23,1
45,1,0,23,2
45,2,25,23,1
60,10,0,23,2
90,2,62,23,2
42,1,180,23,1
100,2,353,23,2
96,2,74,23,2
45,1,0,23,1
25,2,0,23,1
40,1,0,23,1
39,1,0,23,1
371,3,0,23,2
105,1,0,23,2
90,2,58,23,2
115,2,337,23,2
110,2,248,23,2
38,1,0,23,1
59,4,0,23,2
30,4,6,23,1
30,1,88,23,1
96,2,88,23,2
155,4,358,23,2
95,1,233,23,1
48,2,276,23,1
45,1,365,23,1
46,4,0,23,1
350,6,280,23,2
36,2,90,23,1
55,1,123,23,1
39,7,365,23,1
18,1,355,23,3
45,1,34,23,1
55,1,0,23,1
105,2,91,23,2
70,1,365,23,1
180,1,0,23,2
129,2,0,23,2
39,1,0,23,1
150,7,0,23,2
79,1,169,23,1
40,1,68,23,1
225,3,56,23,2
35,2,287,23,1
110,5,123,23,2
89,1,362,23,2
45,1,357,23,1
28,1,0,23,1
45,2,0,23,1
40,1,0,23,1
30,2,35,23,1
28,1,361,23,1
30,3,0,23,1
35,1,100,23,1
38,1,0,23,1
70,2,342,23,1
115,3,0,23,2
51,3,10,23,1
41,2,32,23,1
250,90,92,23,2
28,5,365,23,1
120,2,351,23,2
118,1,0,23,2
27,1,312,23,1
35,3,270,23,1
50,2,15,23,1
65,1,239,23,2
80,4,0,23,2
35,1,49,23,1
78,3,296,23,2
45,2,306,23,1
49,2,0,23,1
150,2,52,23,2
120,2,229,23,2
75,1,28,23,1
20,21,180,23,1
60,3,0,23,2
90,1,362,23,1
129,3,364,23,2
375,2,144,23,2
48,4,308,23,1
35,3,0,23,1
38,4,347,23,1
100,1,0,23,2
99,1,24,23,2
75,2,118,23,2
39,2,0,23,1
100,1,32,23,2
35,3,0,23,1
120,5,0,23,2
40,2,312,23,1
30,3,180,23,1
79,2,263,23,1
109,1,0,23,2
55,3,365,23,1
149,2,288,23,2
40,3,0,23,1
79,2,281,23,2
45,1,180,23,1
45,1,32,23,1
105,3,177,23,2
89,2,68,23,2
35,2,0,23,1
18,2,89,23,1
75,2,0,23,2
60,1,0,23,1
331,3,8,23,2
55,2,365,23,1
100,2,246,23,2
35,1,0,23,1
30,1,350,23,1
50,2,309,23,1
145,2,360,23,2
50,1,62,23,1
35,1,351,23,1
40,2,223,23,1
94,3,54,23,1
40,3,259,23,1
135,3,16,23,2
35,1,79,23,1
140,10,98,23,2
125,1,252,23,2
60,3,80,23,1
43,1,305,23,1
49,1,40,23,1
65,3,27,23,1
58,1,364,23,1
75,3,11,23,1
200,1,152,23,2
235,4,70,23,2
54,6,91,23,2
500,7,0,23,2
99,1,362,23,2
144,2,139,23,2
45,7,133,23,2
42,5,358,23,1
105,1,364,23,2
130,3,0,23,2
150,1,0,23,2
116,7,43,23,2
64,1,47,23,1
65,2,3,23,2
60,2,62,23,2
25,1,342,23,1
85,2,184,23,1
50,1,0,23,1
45,1,81,23,1
195,3,0,23,2
160,2,0,23,2
50,1,0,23,1
79,3,0,23,2
120,2,365,23,2
50,3,119,23,1
45,4,0,23,1
49,1,0,23,1
120,2,62,23,1
100,2,0,23,2
35,14,0,23,1
55,1,89,23,2
100,2,305,23,2
33,1,184,23,1
120,2,0,23,2
49,1,325,23,1
55,2,160,23,1
90,3,153,23,2
45,1,306,23,1
62,5,0,23,2
125,1,364,23,1
110,3,13,23,2
145,1,272,23,2
260,3,57,23,2
175,30,180,23,2
135,3,0,23,2
49,2,358,23,1
21,1,345,23,1
34,3,330,23,1
32,4,216,23,1
59,5,0,23,2
95,1,150,23,1
240,5,0,23,2
81,3,0,23,2
25,3,359,23,3
70,5,364,23,2
85,2,87,23,2
20,1,330,23,1
115,2,174,23,2
120,2,178,23,2
90,2,93,23,2
26,15,0,23,1
60,2,365,23,1
55,2,323,23,1
150,7,0,23,2
38,3,180,23,1
29,2,98,23,1
40,1,0,23,1
80,4,62,23,2
70,1,358,23,1
85,14,0,23,2
40,7,0,23,1
99,3,0,23,2
70,1,256,23,1
150,1,365,23,1
95,4,27,23,2
45,1,168,23,1
60,1,0,23,2
30,3,365,23,1
45,1,199,23,1
199,1,0,23,2
60,5,206,23,1
35,1,75,23,1
105,3,259,23,2
80,2,0,23,2
105,1,364,23,1
29,2,48,23,1
150,2,150,23,2
30,2,62,23,1
139,2,146,23,2
35,1,36,23,1
109,2,209,23,2
195,2,86,23,2
30,4,43,23,1
161,2,209,23,2
40,1,365,23,1
130,1,275,23,2
24,14,9,23,1
150,1,64,23,2
30,1,348,23,1
53,3,25,23,1
225,3,41,23,2
260,1,332,23,2
42,1,344,23,1
110,2,84,23,2
450,4,18,23,2
90,2,365,23,2
66,3,0,23,2
45,2,364,23,1
29,2,303,23,1
111,2,280,23,2
45,2,55,23,2
40,3,0,23,1
48,1,0,23,1
58,2,319,23,1
249,2,223,23,2
20,1,55,23,1
25,3,181,23,1
55,1,356,23,1
58,5,0,23,2
44,2,0,23,1
89,2,38,23,2
45,2,76,23,1
75,3,0,23,2
150,1,362,23,1
170,1,164,23,2
100,2,169,23,2
59,3,68,23,1
95,7,0,23,2
60,1,180,23,1
43,2,23,23,1
35,2,0,23,1
80,2,0,23,1
65,2,54,23,1
90,2,363,23,2
28,4,62,23,1
80,1,297,23,2
80,2,37,23,1
120,90,207,23,2
75,1,336,23,2
30,1,364,23,1
120,2,354,23,2
35,2,40,23,1
80,2,0,23,2
88,3,246,23,2
80,1,364,23,1
135,3,353,23,2
44,1,0,23,1
180,1,0,23,2
101,5,39,23,2
45,1,66,23,1
43,2,0,23,1
80,2,58,23,2
28,2,0,23,1
100,2,147,23,2
500,14,365,23,2
70,2,284,23,1
50,1,364,23,1
90,6,20,23,2
33,1,0,23,1
69,2,160,23,2
50,3,364,23,1
75,1,365,23,1
